USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE,EVENT_VALUE
36,campuspulse-i33-e8456356,567,rsvp,0.89
21,campuspulse-i33-e8266231,568,rsvp,0.86
6,campuspulse-i33-e8102319,569,rsvp,0.84
11,campuspulse-i33-e8342565,570,click,0.5
31,campuspulse-i33-e8310702,571,rsvp,0.8
2,campuspulse-i33-e8337842,572,rsvp,0.99
6,campuspulse-i33-e8545246,573,click,0.59
25,campuspulse-i33-e8297818,574,click,0.53
22,campuspulse-i33-e8499171,575,rsvp,0.81
16,campuspulse-i33-e8544402,576,rsvp,0.84
26,campuspulse-i33-e8420325,577,rsvp,0.72
31,campuspulse-i33-e8420241,578,click,0.52
8,campuspulse-i33-e8402116,579,click,0.54
33,campuspulse-i33-e8349895,580,click,0.58
3,campuspulse-i33-e8456452,581,click,0.7
37,campuspulse-i33-e8392390,582,rsvp,0.82
25,campuspulse-i33-e8224079,583,click,0.69
32,campuspulse-i33-e8318982,584,click,0.6
20,campuspulse-i33-e8231573,585,click,0.59
10,campuspulse-i33-e8228500,586,click,0.66
34,campuspulse-i33-e8125018,587,rsvp,0.8
30,campuspulse-i33-e8235131,588,click,0.6
11,campuspulse-i33-e8509814,589,click,0.69
23,campuspulse-i33-e8183631,590,rsvp,0.79
36,campuspulse-i33-e8570736,591,click,0.66
40,campuspulse-i33-e8316277,592,click,0.66
13,campuspulse-i33-e8235316,593,click,0.53
21,campuspulse-i33-e8228688,594,click,0.59
18,campuspulse-i33-e8330052,595,click,0.63
12,campuspulse-i33-e8249386,596,rsvp,0.95
21,campuspulse-i33-e8249603,597,click,0.67
19,campuspulse-i33-e8484725,598,click,0.56
33,campuspulse-i33-e8499020,599,click,0.63
38,campuspulse-i33-e8471023,600,click,0.63
38,campuspulse-i33-e8369108,601,click,0.64
22,campuspulse-i33-e8099309,602,rsvp,0.71
12,campuspulse-i33-e8266238,603,click,0.61
23,campuspulse-i33-e8342339,604,click,0.53
35,campuspulse-i33-e8361457,605,click,0.7
39,campuspulse-i33-e8254302,606,click,0.54
36,campuspulse-i33-e8293156,607,click,0.5
12,campuspulse-i33-e8320341,608,rsvp,0.93
33,campuspulse-i33-e8588659,609,click,0.59
27,campuspulse-i33-e8541514,610,click,0.58
26,campuspulse-i33-e8561822,611,click,0.54
40,campuspulse-i33-e8500718,612,click,0.6
9,campuspulse-i33-e8252274,613,click,0.55
24,campuspulse-i33-e8359081,614,click,0.67
4,campuspulse-i33-e8471379,615,rsvp,0.98
16,campuspulse-i33-e8411800,616,click,0.51
3,campuspulse-i33-e8320551,617,click,0.55
13,campuspulse-i33-e8254225,618,click,0.55
31,campuspulse-i33-e8518053,619,click,0.55
11,campuspulse-i33-e8456394,620,click,0.57
23,campuspulse-i33-e8378868,621,click,0.57
19,campuspulse-i33-e8542675,622,click,0.51
12,campuspulse-i33-e8470624,623,rsvp,0.88
39,campuspulse-i33-e8532022,624,click,0.7
13,campuspulse-i33-e8183634,625,click,0.68
24,campuspulse-i33-e8146849,626,click,0.57
37,campuspulse-i33-e8392390,627,rsvp,0.7
30,campuspulse-i33-e8588786,628,rsvp,0.72
22,campuspulse-i33-e8349866,629,click,0.53
14,campuspulse-i33-e8449964,630,click,0.7
3,campuspulse-i33-e8498841,631,click,0.55
36,campuspulse-i33-e8405360,632,rsvp,0.98
23,campuspulse-i33-e8420241,633,click,0.5
17,campuspulse-i33-e8406724,634,rsvp,0.95
26,campuspulse-i33-e8578390,635,rsvp,0.76
29,campuspulse-i33-e8586735,636,click,0.66
37,campuspulse-i33-e8584593,637,rsvp,0.84
13,campuspulse-i33-e8450444,638,rsvp,0.83
6,campuspulse-i33-e8499174,639,rsvp,0.92
19,campuspulse-i33-e8320339,640,click,0.6
37,campuspulse-i33-e8499531,641,rsvp,0.76
5,campuspulse-i33-e8539556,642,click,0.59
6,campuspulse-i33-e8375163,643,rsvp,0.94
18,campuspulse-i33-e8413347,644,click,0.67
10,campuspulse-i33-e8504470,645,click,0.61
21,campuspulse-i33-e8238291,646,click,0.61
12,campuspulse-i33-e8122340,647,click,0.56
26,campuspulse-i33-e8519173,648,click,0.68
10,campuspulse-i33-e8566438,649,click,0.65
3,campuspulse-i33-e8125042,650,click,0.6
3,campuspulse-i33-e8234142,651,click,0.54
32,campuspulse-i33-e8251214,652,click,0.6
2,campuspulse-i33-e8281815,653,click,0.63
10,campuspulse-i33-e8555551,654,click,0.6
25,campuspulse-i33-e8254552,655,click,0.52
30,campuspulse-i33-e8342555,656,click,0.67
40,campuspulse-i33-e8303940,657,rsvp,0.71
25,campuspulse-i33-e8254167,658,click,0.53
28,campuspulse-i33-e8587676,659,rsvp,0.78
8,campuspulse-i33-e8561821,660,click,0.65
28,campuspulse-i33-e8493820,661,click,0.52
5,campuspulse-i33-e8509366,662,click,0.58
35,campuspulse-i33-e8509816,663,click,0.57
33,campuspulse-i33-e8369108,664,click,0.53
15,campuspulse-i33-e8228980,665,click,0.57
18,campuspulse-i33-e8226546,666,click,0.63
6,campuspulse-i33-e8229617,667,rsvp,0.85
19,campuspulse-i33-e8499019,668,click,0.66
36,campuspulse-i33-e8493691,669,rsvp,0.77
3,campuspulse-i33-e8280849,670,click,0.54
25,campuspulse-i33-e8517501,671,click,0.63
36,campuspulse-i33-e8444800,672,click,0.68
25,campuspulse-i33-e8518053,673,click,0.57
26,campuspulse-i33-e8571939,674,click,0.58
25,campuspulse-i33-e8308736,675,click,0.57
13,campuspulse-i33-e8440145,676,click,0.64
11,campuspulse-i33-e8223541,677,rsvp,0.8
9,campuspulse-i33-e8540143,678,click,0.64
33,campuspulse-i33-e8544672,679,click,0.62
6,campuspulse-i33-e8281619,680,rsvp,0.79
3,campuspulse-i33-e8355905,681,rsvp,0.7
24,campuspulse-i33-e8231746,682,click,0.57
15,campuspulse-i33-e8165220,683,click,0.6
3,campuspulse-i33-e8584788,684,click,0.64
32,campuspulse-i33-e8566504,685,click,0.6
6,campuspulse-i33-e8520872,686,click,0.64
35,campuspulse-i33-e8509731,687,click,0.65
16,campuspulse-i33-e8518038,688,click,0.58
2,campuspulse-i33-e8368960,689,click,0.7
5,campuspulse-i33-e8233700,690,click,0.5
12,campuspulse-i33-e8099295,691,click,0.52
5,campuspulse-i33-e8469266,692,rsvp,0.85
25,campuspulse-i33-e8318373,693,click,0.67
33,campuspulse-i33-e8102327,694,click,0.54
9,campuspulse-i33-e8571939,695,click,0.65
22,campuspulse-i33-e8099292,696,click,0.62
6,campuspulse-i33-e8102326,697,rsvp,0.83
26,campuspulse-i33-e8280849,698,click,0.59
22,campuspulse-i33-e8099306,699,rsvp,0.7
20,campuspulse-i33-e8583863,700,click,0.53
31,campuspulse-i33-e8457137,701,click,0.53
7,campuspulse-i33-e8553468,702,click,0.66
8,campuspulse-i33-e8544566,703,click,0.55
14,campuspulse-i33-e8165220,704,click,0.58
35,campuspulse-i33-e8508955,705,rsvp,0.81
23,campuspulse-i33-e8281824,706,click,0.67
16,campuspulse-i33-e8378868,707,click,0.57
29,campuspulse-i33-e8320525,708,click,0.66
37,campuspulse-i33-e8235562,709,rsvp,0.83
10,campuspulse-i33-e8550892,710,click,0.53
22,campuspulse-i33-e8249457,711,click,0.69
10,campuspulse-i33-e8228686,712,click,0.52
9,campuspulse-i33-e8099313,713,rsvp,0.85
30,campuspulse-i33-e8539646,714,click,0.53
37,campuspulse-i33-e8106124,715,click,0.51
10,campuspulse-i33-e8413347,716,click,0.52
4,campuspulse-i33-e8450008,717,rsvp,0.85
34,campuspulse-i33-e8125591,718,click,0.69
28,campuspulse-i33-e8541373,719,click,0.7
2,campuspulse-i33-e8561275,720,click,0.54
3,campuspulse-i33-e8437688,721,click,0.62
37,campuspulse-i33-e8252274,722,rsvp,0.84
15,campuspulse-i33-e8320646,723,rsvp,0.82
36,campuspulse-i33-e8099288,724,click,0.51
21,campuspulse-i33-e8420674,725,click,0.66
22,campuspulse-i33-e8474016,726,click,0.57
10,campuspulse-i33-e8226546,727,rsvp,0.71
2,campuspulse-i33-e8444387,728,click,0.62
22,campuspulse-i33-e8275142,729,click,0.6
6,campuspulse-i33-e8504454,730,click,0.53
2,campuspulse-i33-e8411800,731,rsvp,0.76
24,campuspulse-i33-e8254167,732,click,0.51
7,campuspulse-i33-e8587579,733,click,0.58
23,campuspulse-i33-e8367097,734,click,0.61
17,campuspulse-i33-e8229398,735,click,0.66
33,campuspulse-i33-e8469268,736,click,0.63
18,campuspulse-i33-e8183622,737,rsvp,0.93
25,campuspulse-i33-e8373509,738,click,0.56
24,campuspulse-i33-e8125020,739,click,0.67
40,campuspulse-i33-e8238165,740,click,0.5
27,campuspulse-i33-e8229165,741,rsvp,0.81
5,campuspulse-i33-e8329344,742,rsvp,0.94
14,campuspulse-i33-e8367442,743,click,0.59
2,campuspulse-i33-e8570736,744,click,0.53
10,campuspulse-i33-e8316277,745,click,0.56
2,campuspulse-i33-e8456353,746,rsvp,0.81
5,campuspulse-i33-e8426635,747,click,0.66
39,campuspulse-i33-e8254016,748,click,0.61
28,campuspulse-i33-e8349895,749,click,0.62
5,campuspulse-i33-e8365498,750,click,0.65
37,campuspulse-i33-e8230395,751,click,0.69
21,campuspulse-i33-e8229615,752,rsvp,0.79
12,campuspulse-i33-e8223293,753,rsvp,0.71
28,campuspulse-i33-e8572096,754,rsvp,0.94
33,campuspulse-i33-e8556028,755,click,0.64
12,campuspulse-i33-e8223428,756,rsvp,0.99
18,campuspulse-i33-e8518524,757,click,0.6
3,campuspulse-i33-e8254454,758,click,0.55
22,campuspulse-i33-e8234142,759,rsvp,1
32,campuspulse-i33-e8355905,760,rsvp,0.86
25,campuspulse-i33-e8132742,761,click,0.59
23,campuspulse-i33-e8183634,762,click,0.63
40,campuspulse-i33-e8291916,763,click,0.69
31,campuspulse-i33-e8570280,764,rsvp,0.83
19,campuspulse-i33-e8517237,765,click,0.6
21,campuspulse-i33-e8320521,766,rsvp,0.91
13,campuspulse-i33-e8561275,767,click,0.53
24,campuspulse-i33-e8383479,768,click,0.63
35,campuspulse-i33-e8099288,769,click,0.62
31,campuspulse-i33-e8470583,770,click,0.67
24,campuspulse-i33-e8235161,771,click,0.57
18,campuspulse-i33-e8320680,772,click,0.61
18,campuspulse-i33-e8233545,773,click,0.63
33,campuspulse-i33-e8398656,774,click,0.55
39,campuspulse-i33-e8254522,775,click,0.54
29,campuspulse-i33-e8500089,776,click,0.52
9,campuspulse-i33-e8245374,777,click,0.61
14,campuspulse-i33-e8367204,778,click,0.59
8,campuspulse-i33-e8544675,779,rsvp,0.94
27,campuspulse-i33-e8361684,780,click,0.64
19,campuspulse-i33-e8361684,781,rsvp,0.91
39,campuspulse-i33-e8499183,782,rsvp,0.89
33,campuspulse-i33-e8564807,783,click,0.6
2,campuspulse-i33-e8437688,784,click,0.64
11,campuspulse-i33-e8561275,785,click,0.56
36,campuspulse-i33-e8228688,786,click,0.53
26,campuspulse-i33-e8102315,787,rsvp,0.89
21,campuspulse-i33-e8493820,788,click,0.62
32,campuspulse-i33-e8226447,789,click,0.55
35,campuspulse-i33-e8378765,790,click,0.57
30,campuspulse-i33-e8464581,791,rsvp,0.84
18,campuspulse-i33-e8291906,792,rsvp,0.83
14,campuspulse-i33-e8375679,793,click,0.63
33,campuspulse-i33-e8125021,794,click,0.69
7,campuspulse-i33-e8308729,795,click,0.56
13,campuspulse-i33-e8226546,796,click,0.7
13,campuspulse-i33-e8378868,797,click,0.55
5,campuspulse-i33-e8484623,798,click,0.52
8,campuspulse-i33-e8183637,799,click,0.68
3,campuspulse-i33-e8560546,800,click,0.68
35,campuspulse-i33-e8398805,801,click,0.62
38,campuspulse-i33-e8420311,802,click,0.66
20,campuspulse-i33-e8302022,803,rsvp,0.77
7,campuspulse-i33-e8405360,804,click,0.64
28,campuspulse-i33-e8509815,805,click,0.6
38,campuspulse-i33-e8319273,806,click,0.54
35,campuspulse-i33-e8266238,807,click,0.6
36,campuspulse-i33-e8099294,808,click,0.68
35,campuspulse-i33-e8320833,809,click,0.61
38,campuspulse-i33-e8584728,810,click,0.64
25,campuspulse-i33-e8320833,811,click,0.53
16,campuspulse-i33-e8316278,812,click,0.56
40,campuspulse-i33-e8544397,813,rsvp,0.74
8,campuspulse-i33-e8223428,814,rsvp,0.8
6,campuspulse-i33-e8358048,815,click,0.55
29,campuspulse-i33-e8556028,816,click,0.6
36,campuspulse-i33-e8420674,817,click,0.69
14,campuspulse-i33-e8266169,818,click,0.6
18,campuspulse-i33-e8319024,819,click,0.55
28,campuspulse-i33-e8456506,820,click,0.6
19,campuspulse-i33-e8447145,821,click,0.53
15,campuspulse-i33-e8358048,822,click,0.61
33,campuspulse-i33-e8578172,823,click,0.56
20,campuspulse-i33-e8566420,824,click,0.55
5,campuspulse-i33-e8498841,825,click,0.55
3,campuspulse-i33-e8437725,826,click,0.69
17,campuspulse-i33-e8566508,827,rsvp,0.77
40,campuspulse-i33-e8106124,828,click,0.67
25,campuspulse-i33-e8342564,829,click,0.51
25,campuspulse-i33-e8570736,830,rsvp,0.78
9,campuspulse-i33-e8539647,831,click,0.51
16,campuspulse-i33-e8479070,832,click,0.69
21,campuspulse-i33-e8439278,833,click,0.61
26,campuspulse-i33-e8519173,834,rsvp,0.88
24,campuspulse-i33-e8587588,835,click,0.66
33,campuspulse-i33-e8102329,836,rsvp,0.94
19,campuspulse-i33-e8374743,837,click,0.52
40,campuspulse-i33-e8235582,838,click,0.59
39,campuspulse-i33-e8456346,839,click,0.66
31,campuspulse-i33-e8465293,840,click,0.53
10,campuspulse-i33-e8249630,841,click,0.63
21,campuspulse-i33-e8564387,842,click,0.56
23,campuspulse-i33-e8437688,843,click,0.61
15,campuspulse-i33-e8122340,844,rsvp,0.82
2,campuspulse-i33-e8233700,845,rsvp,0.97
23,campuspulse-i33-e8281620,846,click,0.7
21,campuspulse-i33-e8384402,847,click,0.7
40,campuspulse-i33-e8509811,848,click,0.64
26,campuspulse-i33-e8422800,849,click,0.69
34,campuspulse-i33-e8550868,850,click,0.52
26,campuspulse-i33-e8439062,851,click,0.65
16,campuspulse-i33-e8350080,852,rsvp,0.89
11,campuspulse-i33-e8471023,853,rsvp,0.91
34,campuspulse-i33-e8316278,854,click,0.57
37,campuspulse-i33-e8588628,855,click,0.55
17,campuspulse-i33-e8125022,856,rsvp,0.88
37,campuspulse-i33-e8444800,857,click,0.7
35,campuspulse-i33-e8099304,858,click,0.56
2,campuspulse-i33-e8369173,859,click,0.6
10,campuspulse-i33-e8106123,860,click,0.57
16,campuspulse-i33-e8457137,861,rsvp,0.7
22,campuspulse-i33-e8245351,862,click,0.67
30,campuspulse-i33-e8316277,863,click,0.54
31,campuspulse-i33-e8358047,864,rsvp,0.76
25,campuspulse-i33-e8456506,865,click,0.57
19,campuspulse-i33-e8566438,866,click,0.61
9,campuspulse-i33-e8392390,867,click,0.61
36,campuspulse-i33-e8319321,868,rsvp,0.82
38,campuspulse-i33-e8165222,869,click,0.6
15,campuspulse-i33-e8320340,870,click,0.66
31,campuspulse-i33-e8504470,871,click,0.59
9,campuspulse-i33-e8228893,872,click,0.69
14,campuspulse-i33-e8450652,873,click,0.61
18,campuspulse-i33-e8252274,874,click,0.7
20,campuspulse-i33-e8517920,875,rsvp,0.84
3,campuspulse-i33-e8121739,876,click,0.52
10,campuspulse-i33-e8437818,877,rsvp,0.8
17,campuspulse-i33-e8329572,878,click,0.58
24,campuspulse-i33-e8537851,879,rsvp,0.86
39,campuspulse-i33-e8469266,880,click,0.6
27,campuspulse-i33-e8245351,881,click,0.7
18,campuspulse-i33-e8321337,882,click,0.57
5,campuspulse-i33-e8102326,883,click,0.5
31,campuspulse-i33-e8146849,884,click,0.69
13,campuspulse-i33-e8456280,885,click,0.56
17,campuspulse-i33-e8469904,886,click,0.51
9,campuspulse-i33-e8498882,887,click,0.58
35,campuspulse-i33-e8456324,888,click,0.62
7,campuspulse-i33-e8321337,889,click,0.62
19,campuspulse-i33-e8102314,890,click,0.62
22,campuspulse-i33-e8230396,891,click,0.56
35,campuspulse-i33-e8122339,892,click,0.65
40,campuspulse-i33-e8222926,893,click,0.55
20,campuspulse-i33-e8370431,894,click,0.56
14,campuspulse-i33-e8378765,895,click,0.62
3,campuspulse-i33-e8310307,896,click,0.61
38,campuspulse-i33-e8473414,897,click,0.56
6,campuspulse-i33-e8509814,898,click,0.64
10,campuspulse-i33-e8462797,899,click,0.62
14,campuspulse-i33-e8439834,900,click,0.57
19,campuspulse-i33-e8440815,901,click,0.57
9,campuspulse-i33-e8107656,902,click,0.5
28,campuspulse-i33-e8469949,903,click,0.56
19,campuspulse-i33-e8498439,904,click,0.56
10,campuspulse-i33-e8509814,905,click,0.54
35,campuspulse-i33-e8158452,906,click,0.66
30,campuspulse-i33-e8566506,907,click,0.52
3,campuspulse-i33-e8509813,908,click,0.55
15,campuspulse-i33-e8099284,909,rsvp,0.73
40,campuspulse-i33-e8518524,910,rsvp,0.85
31,campuspulse-i33-e8517920,911,rsvp,0.99
16,campuspulse-i33-e8539646,912,click,0.58
30,campuspulse-i33-e8266238,913,click,0.52
19,campuspulse-i33-e8223881,914,click,0.57
37,campuspulse-i33-e8099295,915,rsvp,0.74
22,campuspulse-i33-e8468198,916,click,0.54
21,campuspulse-i33-e8444800,917,click,0.64
27,campuspulse-i33-e8498439,918,click,0.51
19,campuspulse-i33-e8342789,919,click,0.56
40,campuspulse-i33-e8234142,920,click,0.63
39,campuspulse-i33-e8238322,921,click,0.63
5,campuspulse-i33-e8106132,922,click,0.69
31,campuspulse-i33-e8107677,923,click,0.5
28,campuspulse-i33-e8359869,924,click,0.55
27,campuspulse-i33-e8584755,925,click,0.54
22,campuspulse-i33-e8550868,926,click,0.61
2,campuspulse-i33-e8378540,927,click,0.62
27,campuspulse-i33-e8226476,928,click,0.5
24,campuspulse-i33-e8521072,929,click,0.58
39,campuspulse-i33-e8121765,930,click,0.69
25,campuspulse-i33-e8421758,931,click,0.7
21,campuspulse-i33-e8235361,932,click,0.57
23,campuspulse-i33-e8520872,933,click,0.5
40,campuspulse-i33-e8588667,934,rsvp,0.73
26,campuspulse-i33-e8564807,935,rsvp,0.91
18,campuspulse-i33-e8254552,936,rsvp,0.78
30,campuspulse-i33-e8498851,937,rsvp,0.76
31,campuspulse-i33-e8125009,938,click,0.6
7,campuspulse-i33-e8501062,939,click,0.56
4,campuspulse-i33-e8493941,940,click,0.51
37,campuspulse-i33-e8323117,941,click,0.58
20,campuspulse-i33-e8566438,942,click,0.5
11,campuspulse-i33-e8541362,943,rsvp,0.97
19,campuspulse-i33-e8404946,944,click,0.59
18,campuspulse-i33-e8165493,945,click,0.58
2,campuspulse-i33-e8361684,946,click,0.53
32,campuspulse-i33-e8158452,947,click,0.68
32,campuspulse-i33-e8281668,948,click,0.56
38,campuspulse-i33-e8099284,949,click,0.61
27,campuspulse-i33-e8464581,950,click,0.57
28,campuspulse-i33-e8357207,951,click,0.63
10,campuspulse-i33-e8549661,952,rsvp,0.91
32,campuspulse-i33-e8588667,953,rsvp,0.8
39,campuspulse-i33-e8383458,954,click,0.65
15,campuspulse-i33-e8439062,955,click,0.68
36,campuspulse-i33-e8388427,956,rsvp,0.75
26,campuspulse-i33-e8308729,957,click,0.5
22,campuspulse-i33-e8528689,958,click,0.58
20,campuspulse-i33-e8539556,959,click,0.52
34,campuspulse-i33-e8474016,960,click,0.7
4,campuspulse-i33-e8518524,961,click,0.64
33,campuspulse-i33-e8350079,962,click,0.5
39,campuspulse-i33-e8569060,963,click,0.58
19,campuspulse-i33-e8528969,964,click,0.61
4,campuspulse-i33-e8499531,965,click,0.55
36,campuspulse-i33-e8321405,966,rsvp,0.72
38,campuspulse-i33-e8484533,967,click,0.56
30,campuspulse-i33-e8383540,968,click,0.66
27,campuspulse-i33-e8252281,969,click,0.51
24,campuspulse-i33-e8320340,970,click,0.57
40,campuspulse-i33-e8578172,971,click,0.7
31,campuspulse-i33-e8456356,972,click,0.6
35,campuspulse-i33-e8439062,973,click,0.56
17,campuspulse-i33-e8550868,974,click,0.68
35,campuspulse-i33-e8545246,975,click,0.57
8,campuspulse-i33-e8235377,976,rsvp,0.98
4,campuspulse-i33-e8238165,977,click,0.67
25,campuspulse-i33-e8456324,978,click,0.7
38,campuspulse-i33-e8348822,979,click,0.56
24,campuspulse-i33-e8281750,980,click,0.56
17,campuspulse-i33-e8107652,981,rsvp,0.78
10,campuspulse-i33-e8484805,982,click,0.7
17,campuspulse-i33-e8369173,983,click,0.5
7,campuspulse-i33-e8444800,984,click,0.62
15,campuspulse-i33-e8223428,985,click,0.63
19,campuspulse-i33-e8413347,986,click,0.62
32,campuspulse-i33-e8471023,987,click,0.68
12,campuspulse-i33-e8099285,988,click,0.64
3,campuspulse-i33-e8479072,989,rsvp,0.91
2,campuspulse-i33-e8329344,990,click,0.58
27,campuspulse-i33-e8470575,991,click,0.69
33,campuspulse-i33-e8331439,992,rsvp,0.75
10,campuspulse-i33-e8238272,993,click,0.56
24,campuspulse-i33-e8402116,994,click,0.51
2,campuspulse-i33-e8493691,995,click,0.68
7,campuspulse-i33-e8252274,996,click,0.62
20,campuspulse-i33-e8479038,997,rsvp,0.73
12,campuspulse-i33-e8281620,998,rsvp,0.88
5,campuspulse-i33-e8224310,999,rsvp,0.95
6,campuspulse-i33-e8402116,1000,click,0.7
13,campuspulse-i33-e8320525,1001,rsvp,0.99
10,campuspulse-i33-e8330195,1002,click,0.53
38,campuspulse-i33-e8544545,1003,click,0.54
35,campuspulse-i33-e8544673,1004,click,0.5
22,campuspulse-i33-e8571939,1005,click,0.62
9,campuspulse-i33-e8560546,1006,rsvp,0.72
15,campuspulse-i33-e8544674,1007,click,0.53
37,campuspulse-i33-e8587540,1008,click,0.5
21,campuspulse-i33-e8439278,1009,click,0.64
8,campuspulse-i33-e8121730,1010,click,0.55
6,campuspulse-i33-e8521050,1011,click,0.5
17,campuspulse-i33-e8517237,1012,click,0.7
15,campuspulse-i33-e8226449,1013,click,0.7
33,campuspulse-i33-e8254158,1014,click,0.7
12,campuspulse-i33-e8230395,1015,click,0.52
36,campuspulse-i33-e8099302,1016,rsvp,0.94
11,campuspulse-i33-e8238317,1017,rsvp,0.94
18,campuspulse-i33-e8526235,1018,rsvp,0.99
18,campuspulse-i33-e8444800,1019,click,0.68
6,campuspulse-i33-e8509809,1020,click,0.68
18,campuspulse-i33-e8281619,1021,click,0.64
6,campuspulse-i33-e8230277,1022,rsvp,0.74
3,campuspulse-i33-e8578390,1023,rsvp,0.92
21,campuspulse-i33-e8555533,1024,click,0.51
24,campuspulse-i33-e8319083,1025,rsvp,0.77
6,campuspulse-i33-e8544401,1026,click,0.51
29,campuspulse-i33-e8544398,1027,click,0.64
29,campuspulse-i33-e8146873,1028,click,0.7
10,campuspulse-i33-e8099284,1029,click,0.69
32,campuspulse-i33-e8319704,1030,rsvp,0.71
33,campuspulse-i33-e8254454,1031,rsvp,0.99
12,campuspulse-i33-e8125042,1032,click,0.68
7,campuspulse-i33-e8484533,1033,rsvp,0.99
23,campuspulse-i33-e8226475,1034,rsvp,0.81
14,campuspulse-i33-e8469264,1035,click,0.54
36,campuspulse-i33-e8245374,1036,click,0.55
6,campuspulse-i33-e8223504,1037,click,0.69
39,campuspulse-i33-e8254225,1038,rsvp,0.77
4,campuspulse-i33-e8499182,1039,click,0.59
14,campuspulse-i33-e8125009,1040,click,0.69
4,campuspulse-i33-e8303875,1041,click,0.5
3,campuspulse-i33-e8558082,1042,click,0.63
30,campuspulse-i33-e8310694,1043,rsvp,0.8
13,campuspulse-i33-e8499020,1044,rsvp,0.97
19,campuspulse-i33-e8165222,1045,click,0.61
17,campuspulse-i33-e8238339,1046,click,0.66
29,campuspulse-i33-e8252274,1047,click,0.53
37,campuspulse-i33-e8249206,1048,click,0.59
40,campuspulse-i33-e8495629,1049,click,0.61
39,campuspulse-i33-e8541455,1050,click,0.6
38,campuspulse-i33-e8470583,1051,click,0.53
4,campuspulse-i33-e8470574,1052,rsvp,0.76
18,campuspulse-i33-e8373509,1053,rsvp,0.78
2,campuspulse-i33-e8470620,1054,click,0.69
38,campuspulse-i33-e8099285,1055,rsvp,0.82
24,campuspulse-i33-e8505571,1056,rsvp,0.74
15,campuspulse-i33-e8140758,1057,rsvp,0.98
29,campuspulse-i33-e8508456,1058,rsvp,0.79
4,campuspulse-i33-e8319143,1059,click,0.51
23,campuspulse-i33-e8498851,1060,click,0.57
36,campuspulse-i33-e8125027,1061,rsvp,0.93
36,campuspulse-i33-e8539557,1062,click,0.64
34,campuspulse-i33-e8584761,1063,click,0.67
26,campuspulse-i33-e8456506,1064,click,0.65
40,campuspulse-i33-e8499530,1065,rsvp,0.76
15,campuspulse-i33-e8342563,1066,click,0.51
34,campuspulse-i33-e8331437,1067,click,0.56
20,campuspulse-i33-e8373509,1068,click,0.52
10,campuspulse-i33-e8557445,1069,click,0.53
21,campuspulse-i33-e8420248,1070,click,0.68
12,campuspulse-i33-e8498850,1071,click,0.56
12,campuspulse-i33-e8106123,1072,rsvp,0.75
40,campuspulse-i33-e8102326,1073,click,0.65
12,campuspulse-i33-e8542675,1074,rsvp,0.71
17,campuspulse-i33-e8456429,1075,click,0.57
32,campuspulse-i33-e8223292,1076,click,0.6
39,campuspulse-i33-e8281750,1077,click,0.51
11,campuspulse-i33-e8544401,1078,click,0.61
40,campuspulse-i33-e8550868,1079,click,0.63
24,campuspulse-i33-e8399364,1080,click,0.58
26,campuspulse-i33-e8183661,1081,rsvp,0.89
9,campuspulse-i33-e8470571,1082,click,0.66
24,campuspulse-i33-e8254247,1083,click,0.5
26,campuspulse-i33-e8469916,1084,click,0.68
11,campuspulse-i33-e8171588,1085,rsvp,0.94
18,campuspulse-i33-e8484533,1086,click,0.62
32,campuspulse-i33-e8320551,1087,rsvp,0.88
6,campuspulse-i33-e8099303,1088,click,0.53
29,campuspulse-i33-e8226477,1089,rsvp,0.75
24,campuspulse-i33-e8425649,1090,click,0.58
35,campuspulse-i33-e8235161,1091,click,0.66
10,campuspulse-i33-e8571939,1092,rsvp,0.95
27,campuspulse-i33-e8281668,1093,click,0.5
38,campuspulse-i33-e8319273,1094,click,0.59
18,campuspulse-i33-e8350077,1095,click,0.58
40,campuspulse-i33-e8281625,1096,click,0.69
29,campuspulse-i33-e8471379,1097,click,0.51
37,campuspulse-i33-e8469268,1098,click,0.67
21,campuspulse-i33-e8266231,1099,click,0.64
12,campuspulse-i33-e8322942,1100,click,0.54
20,campuspulse-i33-e8561821,1101,click,0.62
36,campuspulse-i33-e8361684,1102,click,0.56
17,campuspulse-i33-e8277552,1103,click,0.63
18,campuspulse-i33-e8293736,1104,rsvp,0.88
6,campuspulse-i33-e8355571,1105,click,0.55
17,campuspulse-i33-e8583802,1106,click,0.69
15,campuspulse-i33-e8102318,1107,click,0.63
39,campuspulse-i33-e8509366,1108,click,0.64
28,campuspulse-i33-e8099305,1109,click,0.57
26,campuspulse-i33-e8099291,1110,click,0.64
10,campuspulse-i33-e8249603,1111,click,0.56
12,campuspulse-i33-e8541373,1112,click,0.65
11,campuspulse-i33-e8125017,1113,click,0.68
17,campuspulse-i33-e8544676,1114,click,0.68
37,campuspulse-i33-e8437680,1115,click,0.62
25,campuspulse-i33-e8359194,1116,click,0.51
9,campuspulse-i33-e8249603,1117,click,0.67
21,campuspulse-i33-e8572096,1118,click,0.5
25,campuspulse-i33-e8539642,1119,rsvp,0.73
24,campuspulse-i33-e8281619,1120,click,0.55
15,campuspulse-i33-e8234142,1121,click,0.66
18,campuspulse-i33-e8320757,1122,click,0.58
32,campuspulse-i33-e8331439,1123,click,0.51
10,campuspulse-i33-e8233700,1124,click,0.57
39,campuspulse-i33-e8517866,1125,click,0.63
